"","AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
"436",4.545357,4.676786,4.469643,4.596786,1047015200,3.930335
"437",4.635714,4.813929,4.59,4.711786,1006045600,4.028664
"438",4.461071,4.635714,4.392857,4.58,1126451200,3.915982
"439",4.272143,4.274286,3.5925,3.759286,2622057200,3.214257
"440",3.866071,4.107143,3.796429,4.059286,1626682400,3.470762
"441",3.997143,4.012857,3.835357,3.897143,1296484000,3.332127
"442",3.8575,3.885357,3.571429,3.575,1609364400,3.056689
"443",3.714286,3.803571,3.380357,3.466786,2294398400,2.964164
"444",3.284286,3.527857,3.126429,3.505,2107417200,2.996838
"445",3.588571,3.625,3.176786,3.184286,1878772000,2.722622
"446",3.068214,3.440357,3.06,3.206786,2207741200,2.741859
"447",3.333929,3.421429,3.092857,3.169286,1617383600,2.709796
"448",3.060714,3.571429,3.035714,3.457143,2219299600,2.95592
"449",3.733929,3.9475,3.607857,3.937857,1539076000,3.366939
"450",4.152143,4.157143,3.683571,3.717143,1980994400,3.178223
"451",3.708571,3.821429,3.496071,3.498214,1584175600,2.991035
"452",3.563214,3.693929,3.276429,3.638929,1980521200,3.111349
"453",3.557143,3.644286,3.0675,3.478571,1762227600,2.974241
"454",3.563571,3.5725,3.344286,3.515714,1549170000,3.005999
"455",3.4625,3.496429,3.255714,3.2675,2193660000,2.79377
"456",3.4775,3.616071,3.318929,3.459643,2248808800,2.958057
"457",3.446786,3.544643,3.282143,3.508214,1675430400,2.999586
"458",3.226071,3.496429,3.218214,3.442143,1590058400,2.943094
"459",3.395357,3.486786,3.280714,3.288929,1208771200,2.812092
"460",3.408214,3.589286,3.298929,3.568214,1634133200,3.050887
"461",3.602143,3.912143,3.569286,3.733929,1950978400,3.192576
"462",3.865357,4.006786,3.843214,3.965714,1638089600,3.390757
"463",3.835714,3.956429,3.755,3.8425,1659756000,3.285406
"464",3.783214,3.896429,3.745,3.82,1057938000,3.266169
"465",3.928214,3.9925,3.809643,3.963929,1398681200,3.38923
"466",3.889643,3.918571,3.678214,3.689286,1256455200,3.154406
"467",3.608929,3.670714,3.5,3.539286,1319074400,3.026153
"468",3.544286,3.566071,3.418571,3.508571,1095253600,2.999891
"469",3.5775,3.585714,3.375,3.424286,1123822000,2.927826
"470",3.386071,3.470357,3.295,3.384643,1224538000,2.893931
"471",3.301071,3.33,3.214643,3.218571,1178976400,2.751935
"472",3.209643,3.444286,3.072143,3.444286,1854087200,2.944926
"473",3.348571,3.356786,3.214286,3.222857,1405266800,2.755601
"474",3.16,3.233929,3.116429,3.147857,1162526400,2.691474
"475",3.201429,3.249643,3.102143,3.211071,1209695200,2.745523
"476",3.194286,3.270714,3.078929,3.081786,1171900800,2.634982
"477",3.044286,3.0875,2.857143,2.874643,1716814400,2.457871
"478",2.926071,3.004286,2.826429,2.949286,1569271200,2.521693
"479",3.043214,3.385357,3.03,3.319643,1442257600,2.838354
"480",3.379643,3.3825,3.148571,3.242857,1235292800,2.772701
"481",3.211429,3.401786,3.208929,3.392857,899836000,2.900954
"482",3.382143,3.384286,3.280714,3.309643,297774400,2.829805
"483",3.260714,3.295357,3.175714,3.176071,923767600,2.715598
"484",3.215357,3.308929,3.089286,3.3025,1148722400,2.823697
"485",3.192857,3.436786,3.171429,3.425,1338680000,2.928437
"486",3.3725,3.400357,3.180714,3.264643,1091370000,2.791329
"487",3.226786,3.374643,3.173571,3.357143,1043795200,2.870417
"488",3.474286,3.6,3.421429,3.561429,1185142000,3.045085
"489",3.501429,3.7,3.471786,3.573571,1203496000,3.055468
"490",3.495357,3.553214,3.446429,3.5075,938047600,2.998975
"491",3.476786,3.615714,3.386786,3.392857,1040617200,2.900954
"492",3.314286,3.535714,3.304643,3.509643,1041174400,3.000808
"493",3.428214,3.436071,3.321429,3.383929,891758000,2.89332
"494",3.356429,3.445714,3.3125,3.408214,1093506400,2.914083
"495",3.251071,3.253571,3.143571,3.184286,1293860400,2.722622
"496",3.189643,3.243929,3.158571,3.193929,857416000,2.730866
"497",3.212143,3.247857,3.171429,3.214286,801920000,2.748272
"498",3.215,3.215357,3.024643,3.062143,844740400,2.618187
"499",3.1025,3.138214,3.067857,3.085,635031600,2.637731
"500",3.076429,3.080357,3.019643,3.037143,271334000,2.596811
"501",3.094286,3.122143,3.044286,3.064643,308324800,2.620324
"502",3.09,3.129286,3.038214,3.093214,6.86e+08,2.644754
"503",3.122143,3.144643,3.025714,3.081786,967601600,2.634982
"504",3.070357,3.133571,3.047857,3.048214,607541200,2.606277
"505",3.067143,3.251429,3.041429,3.241071,746015200,2.771174
"506",3.3275,3.435,3.311071,3.377857,1181608400,2.888128
"507",3.426786,3.470357,3.299643,3.322143,1289310400,2.840492
"508",3.278929,3.303571,3.223571,3.250357,753048800,2.779114
"509",3.229643,3.326786,3.215714,3.310714,673500800,2.83072
"510",3.328929,3.335,3.219286,3.235,546845600,2.765982
"511",3.230714,3.249643,3.126786,3.166429,617716400,2.707353
"512",3.151429,3.205,3.083929,3.1325,798397600,2.678344
"513",3.08,3.116071,3.025714,3.0475,1021664000,2.605667
"514",2.8775,3.004286,2.858929,2.977857,1831634000,2.546121
"515",3.010714,3.013571,2.871429,2.940357,1047625600,2.514057
"516",2.926071,2.928571,2.792857,2.792857,919914800,2.387943
"517",2.835357,2.96,2.8325,2.958214,1089270000,2.529326
"518",3.144286,3.214286,3.065,3.155714,1409528400,2.698191
"519",3.100714,3.209643,3.089286,3.155714,763770000,2.698191
"520",3.173571,3.248929,3.153571,3.201429,692238400,2.737278
"521",3.221071,3.269643,3.205,3.240357,618038400,2.770563
"522",3.29,3.392857,3.267857,3.364286,861406000,2.876525
"523",3.324643,3.369286,3.307143,3.321429,592729200,2.839881
"524",3.307143,3.343571,3.214643,3.218929,651478800,2.752242
"525",3.182143,3.285714,3.175,3.268214,558247200,2.794381
"526",3.282857,3.335,3.224286,3.320714,599309200,2.83927
"527",3.329286,3.4375,3.325,3.341071,808421600,2.856676
"528",3.313214,3.473214,3.307857,3.445,749246400,2.945536
"529",3.465,3.571429,3.464286,3.561429,687209600,3.045085
"530",3.571429,3.678571,3.553571,3.661071,715010800,3.130282
"531",3.618929,3.661071,3.466429,3.493929,849060800,2.987371
"532",3.441786,3.511071,3.420357,3.457857,674973600,2.95653
"533",3.4225,3.5625,3.4225,3.545357,817188400,3.031344
"534",3.535357,3.569286,3.504286,3.541429,608977600,3.027985
"535",3.459643,3.465714,3.367143,3.376071,678238400,2.886602
"536",3.394643,3.423214,3.311429,3.370357,684779200,2.881716
"537",3.334643,3.366071,3.218214,3.237143,922804400,2.767815
"538",3.192857,3.3,3.178571,3.257143,750316000,2.784916
"539",3.273214,3.285714,3.089643,3.105357,786982000,2.655136
"540",3.123214,3.246071,3.107143,3.223214,807105600,2.755906
"541",3.209286,3.318571,3.1875,3.255714,833053200,2.783694
"542",3.285714,3.318571,3.177143,3.185357,629868400,2.723538
"543",3.140357,3.260714,3.131071,3.189643,706658400,2.727203
"544",3.147143,3.257143,3.131071,3.140714,770929600,2.685367
"545",3.176071,3.240714,3.138571,3.156071,724340400,2.698497
"546",3.220714,3.313214,3.194643,3.256071,741403600,2.783999
"547",3.230714,3.281071,3.158929,3.172857,706899200,2.71285
"548",3.155,3.157143,2.940357,3.046429,1011147200,2.604751
"549",3.006429,3.128571,2.948929,2.968214,698297600,2.537876
"550",3.031071,3.184643,3.012857,3.165357,844258800,2.706437
"551",3.2075,3.359643,3.199286,3.31,846372800,2.830109
"552",3.317857,3.449286,3.285714,3.441071,768457200,2.942178
"553",3.439286,3.471429,3.393214,3.426071,601168400,2.929352
"554",3.4475,3.478214,3.363571,3.407857,797244000,2.913778
"555",3.401429,3.560357,3.395357,3.559286,786646000,3.043253
"556",3.568214,3.695714,3.561429,3.625714,796037200,3.10005
"557",3.6375,3.685714,3.580357,3.629286,500180800,3.103105
"558",3.646071,3.6825,3.591786,3.628214,695587200,3.102187
"559",3.668214,3.862857,3.633929,3.845,666397200,3.287544
"560",3.798571,3.908571,3.763929,3.803571,640612000,3.252121
"561",3.842143,3.87,3.709286,3.803214,646618000,3.251817
"562",3.851071,3.927857,3.842143,3.923929,616252000,3.35503
"563",3.865357,3.876071,3.8,3.816071,492872800,3.262809
"564",3.7325,3.750357,3.664643,3.731786,502796000,3.190744
"565",3.766071,3.8375,3.75,3.754286,570080000,3.209982
"566",3.7175,3.892857,3.710357,3.881786,589372000,3.318996
"567",3.933571,4.098214,3.920714,4.025357,812366800,3.441752
"568",4.078214,4.1475,4.054286,4.1425,636241200,3.541912
"569",4.105,4.241071,4.045714,4.230357,658064400,3.617031
"570",4.161786,4.166786,4.078214,4.107143,536580800,3.511681
"571",4.1225,4.171071,4.092143,4.154286,455630000,3.55199
"572",4.229286,4.285714,4.212857,4.270357,530756800,3.651232
"573",4.286071,4.320714,4.25,4.293571,389236400,3.67108
"574",4.270357,4.291786,4.1875,4.225357,454622000,3.612756
"575",4.185714,4.223214,4.134286,4.201429,412882400,3.592297
"576",4.256786,4.398214,4.2425,4.3375,593446000,3.70864
"577",4.327857,4.4375,4.294643,4.407857,497495600,3.768797
"578",4.3475,4.3925,4.255714,4.303571,466466000,3.679631
"579",4.246071,4.362143,4.235714,4.348571,470685600,3.718106
"580",4.379643,4.476786,4.328571,4.339643,938767200,3.710473
"581",4.522143,4.542857,4.411071,4.478571,945156800,3.829258
"582",4.451429,4.469286,4.391786,4.425,540764000,3.783454
"583",4.389286,4.464286,4.380714,4.454643,480690000,3.8088
"584",4.405357,4.5075,4.402143,4.425,455856800,3.783454
"585",4.458929,4.530357,4.4225,4.469286,458110800,3.821319
"586",4.507857,4.535714,4.461429,4.493929,498489600,3.842391
"587",4.492857,4.569643,4.492857,4.544286,397516000,3.885446
"588",4.58,4.723214,4.56,4.716786,609358400,4.032938
"589",4.705357,4.745,4.682857,4.739643,398255200,4.052479
"590",4.761786,4.767857,4.650714,4.732143,473538800,4.046066
"591",4.726071,4.728214,4.567857,4.609286,531776000,3.941021
"592",4.608571,4.686786,4.509286,4.613929,467964000,3.944991
"593",4.548929,4.677143,4.54,4.6275,404658800,3.956594
"594",4.627143,4.6325,4.401786,4.443571,609481600,3.799332
"595",4.400357,4.429286,4.263571,4.2675,595971600,3.648789
"596",4.277857,4.411786,4.275,4.391071,447826400,3.754445
"597",4.368571,4.450714,4.343214,4.372143,367567200,3.738261
"598",4.418929,4.525,4.341786,4.523214,458841600,3.867429
"599",4.529286,4.618214,4.490714,4.551786,372422400,3.891857
"600",4.558214,4.614643,4.475,4.495357,388584000,3.84361
"601",4.469643,4.527857,4.388929,4.435,407946000,3.792003
"602",4.430357,4.435,4.348214,4.375,297998400,3.740703
"603",4.455714,4.6725,4.448214,4.670714,636927200,3.993544
"604",4.706429,4.820714,4.675357,4.751786,646422000,4.062864
"605",4.766071,4.835357,4.715357,4.823929,487552800,4.124546
"606",4.835357,4.853571,4.780357,4.850357,456534400,4.147143
"607",4.873929,4.999643,4.857143,4.976786,452499600,4.255241
"608",4.963929,5.047857,4.941071,4.981786,456223600,4.259517
"609",5,5.039643,4.966786,5.033929,565199600,4.3041
"610",5.004643,5.149286,5.001429,5.133571,550634000,4.389295
"611",5.189643,5.228571,5.114643,5.166786,632716000,4.417696
"612",5.136429,5.151071,4.979643,5.1375,931652400,4.392653
"613",5.136071,5.162857,5.019643,5.097143,676964400,4.358149
"614",5.081429,5.083929,4.939286,5.008929,688623600,4.282724
"615",4.983929,5.055714,4.948214,4.998214,524823600,4.273562
"616",4.9575,4.967857,4.858571,4.891786,563085600,4.182565
"617",4.8575,4.890357,4.8175,4.860357,539750400,4.155692
"618",4.880714,4.945357,4.860714,4.869643,514805200,4.163632
"619",4.881071,4.908929,4.804643,4.842143,571412800,4.140119
"620",4.861071,4.928571,4.8425,4.852857,427680400,4.14928
"621",4.931071,4.982143,4.889286,4.981429,721856800,4.259211
"622",5.023929,5.055714,4.868929,4.906071,634914000,4.194778
"623",4.871429,4.891071,4.745714,4.786071,706532400,4.092176
"624",4.836429,4.910714,4.816429,4.865,485525600,4.159662
"625",4.848214,5.007143,4.828929,4.995,589447600,4.270813
"626",4.9925,5.127143,4.990714,5.087143,439384400,4.349599
"627",5.123571,5.141071,5.055,5.070357,567616000,4.335246
"628",5.092143,5.135714,5.064286,5.086786,434224000,4.349294
"629",5.125,5.166429,5.09,5.101071,414178800,4.361507
"630",5.044643,5.101071,4.9925,5.000714,370479200,4.275699
"631",4.953571,4.963929,4.866071,4.950357,498688400,4.232645
"632",4.945714,4.988571,4.827857,4.835714,461596800,4.134624
"633",4.854286,4.93,4.800714,4.900714,575929200,4.190199
"634",4.92,4.928214,4.854643,4.87,343025200,4.163937
"635",4.869286,4.963214,4.868571,4.947143,445275600,4.229897
"636",4.983571,5.083571,4.911786,5.083571,483501200,4.346545
"637",5.0725,5.113571,5.041429,5.081071,347247600,4.344406
"638",5.18,5.25,5.154286,5.245714,485587200,4.48518
"639",5.205714,5.286429,5.198929,5.268571,393570800,4.504722
"640",5.324286,5.429286,5.308214,5.419643,602154000,4.633893
"641",5.473929,5.537143,5.388929,5.461071,735526400,4.669314
"642",5.474643,5.479643,5.348214,5.411071,874781600,4.626563
"643",5.635357,5.668929,5.575357,5.597857,874104000,4.786268
"644",5.593929,5.658571,5.555714,5.636429,526962800,4.819247
"645",5.605357,5.714286,5.589286,5.713929,438362400,4.885512
"646",5.720357,5.745714,5.616429,5.717857,433311200,4.888868
"647",5.674286,5.717857,5.628571,5.714286,363554800,4.885817
"648",5.675,5.730357,5.651786,5.715357,382158000,4.886732
"649",5.775,5.882857,5.767857,5.813929,469604800,4.971013
"650",5.821071,5.892857,5.818214,5.835357,422536800,4.989334
"651",5.900357,5.951429,5.888214,5.943929,394240000,5.082166
"652",5.890357,5.913214,5.864643,5.9125,395810800,5.055294
"653",5.919643,5.978214,5.864643,5.896786,423183600,5.041857
"654",5.913571,5.946786,5.824643,5.853929,341616800,5.005213
"655",5.910357,5.95,5.885714,5.911071,387354800,5.054071
"656",5.916429,5.95,5.845,5.882857,300294400,5.029948
"657",5.846071,5.870714,5.781429,5.815357,355342400,4.972235
"658",5.805357,5.953929,5.802143,5.903929,445071200,5.047966
"659",5.951786,6.023929,5.946429,6.015,439980800,5.142933
"660",5.997857,6.008214,5.911786,5.956429,305816000,5.092853
"661",5.841071,5.8425,5.693571,5.699643,524381200,4.873297
"662",5.7725,5.865714,5.764643,5.857143,431152400,5.007963
"663",5.8125,5.903571,5.801786,5.878571,413271600,5.026283
"664",5.892143,5.954286,5.878929,5.940357,342031200,5.079113
"665",5.9875,6.048929,5.957143,6.043571,416074400,5.167362
"666",6.075714,6.096786,6.009643,6.037857,406929600,5.162476
"667",6.052143,6.105,6.040357,6.05,324354800,5.172858
"668",6.032857,6.055357,5.955714,5.978929,303998800,5.112091
"669",6.026786,6.056071,5.886786,6.051786,449181600,5.174387
"670",6.1525,6.160357,6.018929,6.073214,453700800,5.192707
"671",6.005714,6.030357,5.946429,6.0075,311337600,5.136519
"672",5.999643,6.071429,5.890714,5.903571,469028000,5.047659
"673",5.879286,5.986071,5.861071,5.899286,364249200,5.043994
"674",5.944286,5.967857,5.892857,5.948214,293955200,5.085828
"675",5.974286,6.096429,5.9675,6.0825,374628800,5.200645
"676",6.177857,6.183571,6.142857,6.176071,315047600,5.280653
"677",6.170714,6.231071,6.060714,6.112143,811087200,5.225992
"678",6.145,6.1875,6.100357,6.162857,491134000,5.269352
"679",6.175357,6.185,6.1025,6.148571,348961200,5.257137
"680",6.101071,6.210714,6.080357,6.204286,322011200,5.304776
"681",6.215714,6.273214,6.199643,6.255714,426470800,5.348749
"682",6.356786,6.526786,6.352857,6.495357,754023200,5.553647
"683",6.499286,6.671071,6.498929,6.591071,810572000,5.635483
"684",6.636786,6.6625,6.598571,6.607857,601582800,5.649836
"685",6.581786,6.612857,6.486429,6.572143,437715600,5.6193
"686",6.613929,6.620714,6.530357,6.588571,356753600,5.633346
"687",6.621429,6.746429,6.608214,6.625,593563600,5.664494
"688",6.685714,6.703571,6.5275,6.565,550880400,5.613194
"689",6.500357,6.625,6.48,6.513214,445239200,5.568914
"690",6.566786,6.667143,6.5475,6.648214,337444800,5.684342
"691",6.668929,6.692857,6.5825,6.620714,345385600,5.66083
"692",6.6475,6.658929,6.521786,6.619643,539585200,5.659914
"693",6.619643,6.650714,6.453571,6.459286,524711600,5.522805
"694",6.478929,6.640714,6.476786,6.603571,553308000,5.646172
"695",6.65,6.673571,6.581071,6.643571,423133200,5.680371
"696",6.705,6.786071,6.689286,6.786071,605085600,5.802213
"697",6.777143,6.805357,6.751071,6.794643,465668000,5.809541
"698",6.809286,6.8375,6.746071,6.759643,438211200,5.779616
"699",6.748929,6.810714,6.736429,6.8025,293272000,5.816259
"700",6.822143,6.839643,6.772857,6.814643,288024800,5.826643
"701",6.808214,6.8275,6.775,6.786429,348020400,5.802518
"702",6.866071,6.868571,6.793929,6.831786,375510800,5.8413
"703",6.7725,6.818571,6.768929,6.805714,373556400,5.819008
"704",6.7625,6.798571,6.708571,6.716071,431426800,5.742362
"705",6.708929,6.785714,6.626786,6.780714,942230800,5.797631
"706",7.164286,7.205357,7.066071,7.098571,1141039200,6.069405
"707",7.125714,7.453929,7.115357,7.318571,1193726800,6.25751
"708",7.310714,7.423214,7.2325,7.328571,791392000,6.266061
"709",7.346429,7.35,7.258214,7.283571,420786800,6.227581
"710",7.273929,7.383929,7.146429,7.231429,484338400,6.183
"711",7.202143,7.243214,7.016071,7.048929,756551600,6.02696
"712",7.061071,7.072143,6.825,6.871429,818386800,5.875195
"713",6.964286,7.028929,6.862143,7.0125,570270400,5.995813
"714",7.002143,7.028571,6.720357,6.732143,717525200,5.756103
"715",6.778571,6.888571,6.6275,6.761071,678983200,5.780836
"716",6.708929,6.768571,6.64,6.741071,522541600,5.763737
"717",6.811786,6.923214,6.793929,6.814643,487530400,5.826643
"718",6.871429,6.964286,6.850714,6.929643,384801200,5.92497
"719",6.875357,6.971071,6.871429,6.940714,295097600,5.934435
"720",7.033571,7.210714,7.009286,7.195,528855600,6.151855
"721",7.179286,7.320714,7.178929,7.249286,401195200,6.19827
"722",7.305714,7.321429,7.208214,7.258929,443870000,6.206514
"723",7.255,7.316786,7.193929,7.213929,363731200,6.168038
"724",7.245357,7.315357,7.216786,7.301786,343240800,6.243157
"725",7.338571,7.428571,7.321786,7.379643,485206400,6.309727
"726",7.36,7.408571,7.321429,7.392857,396513600,6.321024
"727",7.376429,7.392857,7.285714,7.355714,374320800,6.289267
"728",7.3075,7.3075,7.135714,7.161071,542326400,6.122844
"729",7.1125,7.156786,7.062857,7.14,406666400,6.104826
"730",7.25,7.357143,7.248214,7.352857,474896800,6.286823
"731",7.333214,7.352857,7.246429,7.301429,318438400,6.242853
"732",7.335714,7.344643,7.277143,7.2925,286454000,6.235219
"733",7.115,7.248571,7.084643,7.163929,295257200,6.125288
"734",7.1825,7.202857,7.098929,7.139643,424858000,6.104521
"735",7.222857,7.241786,7.029643,7.034643,465763200,6.014747
"736",7.105714,7.193571,6.991071,7.008214,715260000,5.992147
"737",7.050714,7.106429,7.009643,7.017143,448719600,5.999784
"738",7.132143,7.138571,6.795714,6.904286,826884800,5.903287
"739",6.904286,6.920357,6.738571,6.748214,714758800,5.769844
"740",6.762857,6.869643,6.739286,6.781071,690398800,5.797938
"741",6.831429,7.077143,6.796786,7.064286,684782000,6.040091
"742",7.125,7.132143,7.004286,7.015357,489669600,5.998256
"743",7.063571,7.071429,6.908214,6.9525,429774800,5.944513
"744",6.9775,7.051071,6.877143,7.035,495790400,6.015052
"745",6.993929,7.053929,6.9025,6.934643,419459600,5.929243
"746",6.967857,7.017857,6.948214,6.965357,352984800,5.955505
"747",6.937857,6.964286,6.821429,6.852143,388838800,5.858704
"748",6.898929,6.982143,6.878571,6.979643,608770400,5.96772
"749",7.001786,7.133929,6.988214,7.079643,611906400,6.053222
"750",7.122857,7.173214,7.095,7.155714,349515600,6.118263
"751",7.185714,7.227857,7.171786,7.217857,345525600,6.171398
"752",7.269643,7.476786,7.2625,7.465714,500889200,6.38332
"753",7.561429,7.641071,7.486071,7.5575,644565600,6.461797
"754",7.593929,7.597143,7.454643,7.467857,445205600,6.385151
"755",7.458214,7.571429,7.439643,7.558571,412084400,6.462714
"756",7.611786,7.619643,7.52,7.526071,352410800,6.434925
"757",7.6225,7.660714,7.585,7.643214,493729600,6.535086
"758",7.664286,7.699643,7.616071,7.656429,601904800,6.546384
